-3877.564,1331.218,CB310,0.0117283
-3877.564,1147.402,CB319,0.0118513
-3877.564,963.586,CB328,0.0118485
-3877.564,779.77,CB337,0.0117184
-3877.564,595.954,CB346,0.011732
-3877.564,412.138,CB355,0.0117907
-3877.564,228.322,CB364,0.0117622
-3877.564,44.506,CB371,0.0115518
-3877.564,-139.31,CB378,0.0114438
-3877.564,-323.126,CB384,0.0113898
-3877.564,-506.942,CB392,0.0111991
-3877.564,-690.758,CB399,0.0108452
-3877.564,-874.574,CB408,0.010569
-3877.564,-1058.39,CB415,0.0103623
-3877.564,-1242.206,CB421,0.0099876
-3877.564,-1426.022,CB428,0.0095282
-3877.564,-1609.838,CB436,0.0091376
-3877.564,-1793.654,CB444,0.0087754
-3877.564,-1977.47,CB452,0.0082728
-3877.564,-2161.286,CB459,0.007495
-3693.748,7948.594,CG1,0.0061269
-3693.748,7764.778,CG6,0.0067916
-3693.748,7580.962,CG12,0.0072775
-3693.748,7397.146,CG21,0.0078312
-3693.748,7213.33,CG29,0.0082484
-3693.748,7029.514,CG39,0.0085887
-3693.748,6845.698,CG47,0.0089019
-3693.748,6661.882,CG57,0.0092805
-3693.748,6478.066,CG64,0.0095823
-3693.748,6294.25,CG74,0.0097923
-3693.748,6110.434,CG82,0.0100215
-3693.748,5926.618,CG92,0.0103636
-3693.748,5742.802,CG100,0.0106301
-3693.748,5558.986,CG110,0.0108263
-3693.748,5375.17,CG118,0.0110484
-3693.748,5191.354,CG127,0.0113479
-3693.748,5007.538,CG135,0.0115567
-3693.748,4823.722,CG145,0.0117136
-3693.748,4639.906,CG153,0.0118549
-3693.748,4456.09,CG163,0.0120417
-3693.748,4272.274,CG171,0.0121571
-3693.748,4088.458,CG181,0.012232
-3693.748,3904.642,CG188,0.0122966
-3693.748,3720.826,CG196,0.0123825
-3693.748,3537.01,CG204,0.0123762
-3693.748,3353.194,CG214,0.0122632
-3693.748,3169.378,CG222,0.0123182
-3693.748,2985.562,CG231,0.0123563
-3693.748,2801.746,CG240,0.0123289
-3693.748,2617.93,CG248,0.012208
-3693.748,2434.114,CG257,0.0121383
-3693.748,2250.298,CG266,0.0121685
-3693.748,2066.482,CG275,0.0121238
-3693.748,1882.666,CG284,0.0120439
-3693.748,1698.85,CG293,0.0120178
-3693.748,1515.034,CG302,0.0121077
-3693.748,1331.218,CG310,0.0121207
-3693.748,1147.402,CG319,0.0120709
-3693.748,963.586,CG328,0.0120773
-3693.748,779.77,CG337,0.0121218
-3693.748,595.954,CG346,0.012125
-3693.748,412.138,CG355,0.0120295
-3693.748,228.322,CG364,0.0119993
-3693.748,44.506,CG371,0.0119518
-3693.748,-139.31,CG378,0.0118347
-3693.748,-323.126,CG384,0.0116369
